PROTEIN	TAXON	sequences in db	letters in db	avrg length	hits	alignments	score	e-value	description
						1	97.0	0.00429262	gi|1024954977|ref|XP_016298343.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Sinocyclocheilus anshuiensis] >gi|1024954979|ref|XP_016298344.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Sinocyclocheilus anshuiensis]
						1	97.0	0.00437781	gi|1469170591|ref|XP_026092122.1| platelet-derived growth factor subunit A-like isoform X1 [Carassius auratus]
						1	97.0	0.00439871	gi|1472944003|ref|XP_026214235.1| platelet-derived growth factor subunit A [Anabas testudineus]
						1	98.0	0.00441807	gi|1109012642|ref|XP_019109359.1| G-box-binding factor [Larimichthys crocea]
						1	96.0	0.00459141	gi|1564325566|gb|RXN22525.1| platelet-derived growth factor subunit A-like isoform X2 [Labeo rohita]
						1	96.0	0.00461472	gi|1020555859|ref|XP_016110622.1| PREDICTED: platelet-derived growth factor subunit A isoform X2 [Sinocyclocheilus grahami]
						1	96.0	0.0047695	gi|1025285062|ref|XP_016378376.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Sinocyclocheilus rhinocerous]
						1	97.0	0.00477886	gi|768917882|ref|XP_011602269.1| PREDICTED: platelet-derived growth factor subunit A [Takifugu rubripes]
						1	96.0	0.00482571	gi|1250137621|ref|XP_022608237.1| platelet-derived growth factor subunit A [Seriola dumerili]
						1	96.0	0.00482964	gi|1020555849|ref|XP_016110620.1| PREDICTED: platelet-derived growth factor subunit A isoform X1 [Sinocyclocheilus grahami] >gi|1020555854|ref|XP_016110621.1| PREDICTED: platelet-derived growth factor subunit A isoform X1 [Sinocyclocheilus grahami]
						1	98.0	0.00487775	gi|1469947287|ref|XP_026159599.1| myb-like protein Q [Mastacembelus armatus]
						1	96.0	0.0049208	gi|1317133668|ref|XP_023279057.1| platelet-derived growth factor subunit A [Seriola lalandi dorsalis]
						1	96.0	0.00494329	gi|1025285054|ref|XP_016378374.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus rhinocerous] >gi|1025285058|ref|XP_016378375.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus rhinocerous]
						1	98.0	0.00495206	gi|929321369|ref|XP_014039458.1| PREDICTED: alpha-protein kinase 1-like [Salmo salar]
						1	96.0	0.00495842	gi|961984554|ref|XP_014824500.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Poecilia mexicana]
						1	96.0	0.00501776	gi|736184772|ref|XP_010769707.1| PREDICTED: platelet-derived growth factor subunit A [Notothenia coriiceps]
						1	96.0	0.00509172	gi|1143406032|ref|XP_019957295.1| PREDICTED: platelet-derived growth factor subunit A [Paralichthys olivaceus]
						1	93.0	0.00513234	gi|966659880|gb|KTF94734.1| hypothetical protein cypCar_00016893, partial [Cyprinus carpio]
						1	96.0	0.00526053	gi|961988392|ref|XP_014873062.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Poecilia latipinna]
						1	96.0	0.00526855	gi|1228974477|ref|XP_022051016.1| platelet-derived growth factor subunit A [Acanthochromis polyacanthus]
						1	96.0	0.00527998	gi|938080277|gb|KPP76066.1| platelet-derived growth factor subunit A-like, partial [Scleropages formosus]
						1	96.0	0.00541608	gi|1395247561|gb|AWP18926.1| putative platelet-derived growth factor subunit A-like [Scophthalmus maximus]
						1	97.0	0.0054284	gi|1570576606|ref|XP_027874302.1| uncharacterized protein LOC114145108 [Xiphophorus couchianus]
						1	96.0	0.00553093	gi|1395247562|gb|AWP18927.1| putative platelet-derived growth factor subunit A-like isoform 2 [Scophthalmus maximus]
						1	96.0	0.00555865	gi|1188081682|ref|XP_020790256.1| platelet-derived growth factor subunit A [Boleophthalmus pectinirostris]
						1	96.0	0.00558823	gi|831296063|ref|XP_012679806.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Clupea harengus]
						1	96.0	0.00564076	gi|1308632244|ref|XP_023116990.1| platelet-derived growth factor subunit A [Amphiprion ocellaris]
						1	96.0	0.00565028	gi|658830714|ref|XP_008426644.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Poecilia reticulata]
						1	95.0	0.00586279	gi|658830717|ref|XP_008426721.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Poecilia reticulata]
						1	97.0	0.00587032	gi|1511175736|ref|XP_026879223.1| bromodomain-containing protein 4B-like isoform X4 [Electrophorus electricus]
						1	96.0	0.00630875	gi|929094641|ref|XP_014058146.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Salmo salar]
						1	96.0	0.00651481	gi|1469038017|ref|XP_026095822.1| platelet-derived growth factor subunit A-like isoform X1 [Carassius auratus] >gi|1469038019|ref|XP_026095823.1| platelet-derived growth factor subunit A-like isoform X1 [Carassius auratus]
						1	95.0	0.00652231	gi|1348573173|ref|XP_023998073.1| platelet-derived growth factor subunit A-like [Salvelinus alpinus]
						1	95.0	0.00654375	gi|961984552|ref|XP_014824499.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Poecilia mexicana]
						1	97.0	0.0069111	gi|1168880074|ref|XP_020500142.1| uncharacterized protein LOC109992014 [Labrus bergylta]
						1	95.0	0.00707642	gi|617481103|ref|XP_007576310.1| PREDICTED: platelet-derived growth factor subunit A-like [Poecilia formosa] >gi|961988388|ref|XP_014873060.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Poecilia latipinna]
						1	95.0	0.00710637	gi|1083303160|ref|XP_018600898.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Scleropages formosus]
						1	95.0	0.00728712	gi|548542669|ref|XP_005753502.1| PREDICTED: platelet-derived growth factor subunit A-like [Pundamilia nyererei] >gi|554856678|ref|XP_005938505.1| PREDICTED: platelet-derived growth factor subunit A-like [Haplochromis burtoni]
						1	96.0	0.00735601	gi|1515168000|gb|ROL40918.1| Platelet-derived growth factor subunit B [Anabarilius grahami]
						1	95.0	0.00750406	gi|1468849920|ref|XP_026017123.1| platelet-derived growth factor subunit A-like [Astatotilapia calliptera] >gi|1468942303|ref|XP_026027538.1| platelet-derived growth factor subunit A-like [Astatotilapia calliptera]
						1	95.0	0.00757899	gi|1395233623|gb|AWP05235.1| putative platelet-derived growth factor subunit A-like [Scophthalmus maximus]
						1	95.0	0.00819424	gi|831296065|ref|XP_012679807.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Clupea harengus]
						1	94.0	0.00841389	gi|1469090297|ref|XP_026053903.1| platelet-derived growth factor subunit A-like isoform X2 [Carassius auratus]
						1	94.0	0.00854557	gi|1469090295|ref|XP_026053902.1| platelet-derived growth factor subunit A-like isoform X1 [Carassius auratus]
						1	95.0	0.00883159	gi|1129938828|ref|XP_019728619.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Hippocampus comes]
						1	94.0	0.00948776	gi|499036971|ref|XP_004569147.1| platelet-derived growth factor subunit A [Maylandia zebra]
						1	94.0	0.00953812	gi|1024965025|ref|XP_016303685.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus anshuiensis]
						1	94.0	0.00967512	gi|1129938830|ref|XP_019728620.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Hippocampus comes]
						1	95.0	0.00968655	gi|884957299|ref|XP_012990679.1| PREDICTED: TPR-containing protein DDB_G0280363 isoform X1 [Esox lucius] >gi|884957301|ref|XP_012990680.1| PREDICTED: TPR-containing protein DDB_G0280363 isoform X1 [Esox lucius]
						1	91.0	0.0097654	gi|658862381|ref|XP_008413980.1| PREDICTED: platelet-derived growth factor subunit B-like [Poecilia reticulata]
						1	95.0	0.010235	gi|1549144118|gb|RVE75863.1| hypothetical protein OJAV_G00003130 [Oryzias javanicus]
						1	94.0	0.0103588	gi|657801954|ref|XP_008328076.1| platelet-derived growth factor subunit A-like isoform X2 [Cynoglossus semilaevis]
						1	94.0	0.0104575	gi|1024965027|ref|XP_016303686.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus anshuiensis]
						1	94.0	0.0110404	gi|657801950|ref|XP_008328074.1| platelet-derived growth factor subunit A-like isoform X1 [Cynoglossus semilaevis]
						1	95.0	0.0118685	gi|1316097031|ref|XP_023189903.1| bromodomain-containing protein DDB_G0280777-like [Xiphophorus maculatus]
						1	94.0	0.01247	gi|1387743803|gb|PWA32573.1| hypothetical protein CCH79_00015097, partial [Gambusia affinis]
						1	93.0	0.0124749	gi|1101565008|ref|XP_018948429.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Cyprinus carpio]
						1	94.0	0.0137503	gi|1137505680|ref|XP_019904987.1| PREDICTED: PAX-interacting protein 1 isoform X2 [Esox lucius]
						1	93.0	0.0143061	gi|657801956|ref|XP_008328078.1| platelet-derived growth factor subunit A-like isoform X3 [Cynoglossus semilaevis]
						1	89.0	0.0146221	gi|1211283792|ref|XP_021426104.1| platelet-derived growth factor subunit A-like [Oncorhynchus mykiss]
						1	93.0	0.0157589	gi|734647342|ref|XP_010752855.1| platelet-derived growth factor subunit A [Larimichthys crocea]
						1	94.0	0.0168089	gi|1338748624|ref|XP_023670348.1| uncharacterized protein LOC111845270 [Paramormyrops kingsleyae]
						1	90.0	0.0182559	gi|1025281306|ref|XP_016377363.1| PREDICTED: platelet-derived growth factor subunit A-like, partial [Sinocyclocheilus rhinocerous]
						1	92.0	0.0192403	gi|1520568313|ref|XP_027024413.1| platelet-derived growth factor subunit A-like isoform X4 [Tachysurus fulvidraco]
						1	92.0	0.0193367	gi|542251221|ref|XP_005461708.1| platelet-derived growth factor subunit A isoform X1 [Oreochromis niloticus]
						1	92.0	0.0203014	gi|1169061990|ref|XP_020443842.1| platelet-derived growth factor subunit A-like [Monopterus albus]
						1	92.0	0.0212182	gi|1520568310|ref|XP_027024412.1| platelet-derived growth factor subunit A-like isoform X3 [Tachysurus fulvidraco]
						1	92.0	0.0233512	gi|1025198749|ref|XP_016425451.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus rhinocerous] >gi|1025198753|ref|XP_016425452.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus rhinocerous] >gi|1025198755|ref|XP_016425453.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus rhinocerous]
						1	91.0	0.0238353	gi|742179574|ref|XP_010887757.1| PREDICTED: platelet-derived growth factor subunit A isoform X3 [Esox lucius]
						1	92.0	0.0240453	gi|47215118|emb|CAG02542.1| unnamed protein product, partial [Tetraodon nigroviridis]
						1	91.0	0.0241886	gi|584019462|ref|XP_006804433.1| PREDICTED: platelet-derived growth factor subunit A-like [Neolamprologus brichardi]
						1	93.0	0.0242749	gi|831309453|ref|XP_012687085.1| PREDICTED: chromatin modification-related protein eaf-1-like [Clupea harengus]
						1	91.0	0.0249786	gi|1024971384|ref|XP_016307118.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus anshuiensis] >gi|1024971386|ref|XP_016307119.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus anshuiensis] >gi|1024971388|ref|XP_016307120.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus anshuiensis]
						1	91.0	0.0250269	gi|1389934748|ref|XP_024914708.1| platelet-derived growth factor subunit A-like isoform X2 [Cynoglossus semilaevis]
						1	92.0	0.0269101	gi|1515212357|gb|ROL51132.1| Platelet-derived growth factor subunit A [Anabarilius grahami]
						1	91.0	0.0270557	gi|742179561|ref|XP_010887755.1| PREDICTED: platelet-derived growth factor subunit A isoform X1 [Esox lucius]
						1	86.0	0.0298353	gi|966704024|gb|KTG36265.1| hypothetical protein cypCar_00042644 [Cyprinus carpio]
						1	90.0	0.0305471	gi|1168879964|ref|XP_020499547.1| platelet-derived growth factor subunit A-like [Labrus bergylta]
						1	90.0	0.0333741	gi|1469038021|ref|XP_026095824.1| platelet-derived growth factor subunit A-like isoform X2 [Carassius auratus]
						1	90.0	0.0343095	gi|1025301071|ref|XP_016381294.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus rhinocerous]
						1	90.0	0.0348755	gi|1025301075|ref|XP_016381296.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus rhinocerous]
						1	90.0	0.0363669	gi|1389934746|ref|XP_024914707.1| platelet-derived growth factor subunit A-like isoform X1 [Cynoglossus semilaevis]
						1	90.0	0.037771	gi|1020527786|ref|XP_016103527.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus grahami]
						1	90.0	0.0383949	gi|1020527788|ref|XP_016103528.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus grahami]
						1	90.0	0.0387275	gi|1248987004|ref|XP_007236087.2| platelet-derived growth factor subunit A-like [Astyanax mexicanus]
						1	90.0	0.0397895	gi|1469038023|ref|XP_026095825.1| platelet-derived growth factor subunit A-like isoform X3 [Carassius auratus]
						1	89.0	0.0431291	gi|1049278259|ref|XP_017579683.1| PREDICTED: platelet-derived growth factor subunit A-like [Pygocentrus nattereri]
						1	89.0	0.0435906	gi|1248989195|ref|XP_022521914.1| platelet-derived growth factor subunit A-like [Astyanax mexicanus]
						1	89.0	0.044837	gi|1357686561|ref|XP_024128889.1| platelet-derived growth factor subunit A isoform X4 [Oryzias melastigma]
						1	89.0	0.044843	gi|742179570|ref|XP_010887756.1| PREDICTED: platelet-derived growth factor subunit A isoform X2 [Esox lucius]
						1	90.0	0.0450128	gi|1564339997|gb|RXN35487.1| platelet-derived growth factor subunit A-like isoform X1 [Labeo rohita]
						1	90.0	0.0473246	gi|938052788|gb|KPP59455.1| hypothetical protein Z043_122622 [Scleropages formosus]
						1	89.0	0.0482139	gi|742106871|ref|XP_010871028.1| PREDICTED: platelet-derived growth factor subunit A [Esox lucius]
						1	89.0	0.0486983	gi|1101642162|ref|XP_018920280.1| PREDICTED: platelet-derived growth factor subunit A-like [Cyprinus carpio]
						1	88.0	0.0554568	gi|966653581|gb|KTF88483.1| hypothetical protein cypCar_00021005, partial [Cyprinus carpio]
						1	89.0	0.056928	gi|1024949903|ref|XP_016295645.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus anshuiensis]
						1	89.0	0.0581905	gi|115529395|ref|NP_001070225.1| platelet-derived growth factor alpha polypeptide b precursor [Danio rerio] >gi|115313085|gb|AAI24289.1| Platelet derived growth factor alpha b [Danio rerio]
						1	88.0	0.0582809	gi|1101641834|ref|XP_018920105.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Cyprinus carpio]
						1	89.0	0.0593183	gi|1024949901|ref|XP_016295644.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X1 [Sinocyclocheilus anshuiensis]
						1	88.0	0.0602893	gi|1101641836|ref|XP_018920106.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Cyprinus carpio]
						1	89.0	0.0613762	gi|1387721943|gb|PWA18882.1| hypothetical protein CCH79_00004948 [Gambusia affinis]
						1	88.0	0.0647918	gi|528473354|ref|XP_005163793.1| platelet-derived growth factor alpha polypeptide b isoform X1 [Danio rerio]
						1	88.0	0.0654207	gi|1025198759|ref|XP_016425454.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus rhinocerous]
						1	88.0	0.0660556	gi|1025301077|ref|XP_016381297.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Sinocyclocheilus rhinocerous]
						1	88.0	0.0660556	gi|1024971390|ref|XP_016307121.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X2 [Sinocyclocheilus anshuiensis]
						1	88.0	0.0699962	gi|1020527790|ref|XP_016103529.1| PREDICTED: platelet-derived growth factor subunit A-like isoform X3 [Sinocyclocheilus grahami]
VEGF-F	xiphosura	31872	17490764	548.8	18
						1	125.0	5.61105e-09	gi|1238897142|ref|XP_022235325.1| uncharacterized protein LOC111083245, partial [Limulus polyphemus]
						1	125.0	1.03935e-08	gi|1238867669|ref|XP_013781212.2| uncharacterized protein LOC106465534 [Limulus polyphemus]
						1	119.0	5.85062e-08	gi|1238846968|ref|XP_022241704.1| uncharacterized protein LOC106459492 [Limulus polyphemus]
						1	118.0	6.70477e-08	gi|1238855317|ref|XP_022244687.1| uncharacterized protein LOC106461893 isoform X3 [Limulus polyphemus]
						1	118.0	8.69417e-08	gi|1238863833|ref|XP_022248065.1| uncharacterized protein LOC106464627 isoform X2 [Limulus polyphemus]
						1	118.0	9.68165e-08	gi|1238863831|ref|XP_022248064.1| uncharacterized protein LOC106464627 isoform X1 [Limulus polyphemus]
						1	117.0	1.09752e-07	gi|926607118|ref|XP_013794046.1| uncharacterized protein LOC106478078 [Limulus polyphemus]
						1	117.0	1.327e-07	gi|926623580|ref|XP_013777215.1| vascular endothelial growth factor A-like isoform X2 [Limulus polyphemus]
						1	116.0	1.43432e-07	gi|926623578|ref|XP_013777214.1| uncharacterized protein LOC106461893 isoform X1 [Limulus polyphemus]
						1	112.0	5.05185e-07	gi|1238839756|ref|XP_022238756.1| uncharacterized protein LOC106457213 [Limulus polyphemus]
						1	107.0	2.26747e-06	gi|1238838505|ref|XP_013794890.2| uncharacterized protein LOC106478862 [Limulus polyphemus]
						1	102.0	7.6292e-06	gi|1238868761|ref|XP_022236400.1| vascular endothelial growth factor A-like isoform X2 [Limulus polyphemus]
